"","doid","is_a"
"19708"," DOID:1205"," DOID:2914 "
"19711"," DOID:12052",NA
"19713"," DOID:12053"," DOID:2473 "
"19716"," DOID:12054",NA
"19718"," DOID:12055"," DOID:13403 "
"19721"," DOID:12056",NA
"19723"," DOID:12058",NA
"19725"," DOID:1206"," DOID:0060040 "
"19728"," DOID:12061",NA
"19730"," DOID:12064"," DOID:4691 "
"19733"," DOID:12065",NA
"19735"," DOID:12070"," DOID:76 "
"19738"," DOID:12072"," DOID:76 "
"19741"," DOID:12076",NA
"19743"," DOID:12084"," DOID:2092 "
"19746"," DOID:12087"," DOID:11382 "
"19749"," DOID:1209"," DOID:1210 "
"19752"," DOID:12091",NA
"19754"," DOID:12092",NA
"19756"," DOID:12096"," DOID:0050338 "
"19759"," DOID:12097",NA
"19761"," DOID:12098"," DOID:561 "
"19764"," DOID:121"," DOID:229 "
"19767"," DOID:1210"," DOID:1891 "
"19770"," DOID:12104",NA
"19772"," DOID:12105"," DOID:6590 "
"19775"," DOID:12106",NA
"19777"," DOID:12107",NA
"19779"," DOID:12108"," DOID:8465 "
"19782"," DOID:12111",NA
"19784"," DOID:12113",NA
"19786"," DOID:12115",NA
"19788"," DOID:12117"," DOID:850 "
"19791"," DOID:12118"," DOID:12119 "
"19794"," DOID:12119"," DOID:2351 "
"19797"," DOID:12120"," DOID:850 "
"19800"," DOID:12121",NA
"19802"," DOID:12123"," DOID:3770 "
"19805"," DOID:12124"," DOID:11343 "
"19808"," DOID:12125"," DOID:9368 "
"19811"," DOID:12128"," DOID:8670 "
"19814"," DOID:12129"," DOID:8670 "
"19817"," DOID:1213",NA
"19819"," DOID:12132"," DOID:417 "
"19822"," DOID:12133",NA
"19824"," DOID:12134"," DOID:1247 "
"19827"," DOID:12135",NA
"19829"," DOID:12136",NA
"19831"," DOID:12139"," DOID:3324 "
"19834"," DOID:1214"," DOID:5782 "
"19837"," DOID:12140"," DOID:10113 "
"19840"," DOID:12141",NA
"19842"," DOID:12143"," DOID:365 "
"19845"," DOID:12144"," DOID:365 "
"19848"," DOID:12145"," DOID:365 "
"19851"," DOID:12148"," DOID:1496 "
"19854"," DOID:1215",NA
"19856"," DOID:12150",NA
"19858"," DOID:12151",NA
"19860"," DOID:12155"," DOID:934 "
"19863"," DOID:12156"," DOID:9471 "
"19866"," DOID:12157"," DOID:9471 "
"19869"," DOID:12161"," DOID:8466 "
"19872"," DOID:12162"," DOID:12161 "
"19875"," DOID:12163"," DOID:12161 "
"19878"," DOID:12164"," DOID:12161 "
"19881"," DOID:12165"," DOID:12161 "
"19884"," DOID:12166"," DOID:12161 "
"19887"," DOID:12167"," DOID:12161 "
"19890"," DOID:12168"," DOID:572 "
"19893"," DOID:12169"," DOID:573 "
"19896"," DOID:1217"," DOID:883 "
"19899"," DOID:12170"," DOID:12171 "
"19902"," DOID:12171"," DOID:1188 "
"19905"," DOID:12175"," DOID:12176 "
"19908"," DOID:12176"," DOID:50 "
"19911"," DOID:12177"," DOID:2583 "
"19914"," DOID:12179"," DOID:8913 "
"19917"," DOID:1218"," DOID:883 "
"19920"," DOID:12180",NA
"19922"," DOID:12185"," DOID:2952 "
"19925"," DOID:12189",NA
"19927"," DOID:1219"," DOID:883 "
"19930"," DOID:12190"," DOID:219 "
"19933"," DOID:12191"," DOID:12190 "
"19936"," DOID:12192"," DOID:219 "
"19939"," DOID:12196"," DOID:4677 "
"19942"," DOID:12197"," DOID:9368 "
"19945"," DOID:122",NA
"19947"," DOID:12204",NA
"19949"," DOID:12205"," DOID:934 "
"19952"," DOID:12206"," DOID:12205 "
"19955"," DOID:1221",NA
"19957"," DOID:12210",NA
"19959"," DOID:12211"," DOID:1080 "
"19962"," DOID:12215"," DOID:780 "
"19965"," DOID:12217"," DOID:1307 "
"19968"," DOID:1222"," DOID:65 "
"19971"," DOID:12221",NA
"19973"," DOID:12223"," DOID:2965 "
"19976"," DOID:12224",NA
"19978"," DOID:12225"," DOID:381 "
"19981"," DOID:12226",NA
"19983"," DOID:12228",NA
"19985"," DOID:12234"," DOID:76 "
"19988"," DOID:12236"," DOID:5082 "
"19991"," DOID:12237"," DOID:9741 "
"19994"," DOID:12239"," DOID:4284 "
"19997"," DOID:12241"," DOID:10241 "
"20000"," DOID:12245",NA
"20002"," DOID:12246"," DOID:11608 "
"20005"," DOID:12251",NA
"20007"," DOID:12252",NA
"20009"," DOID:12253"," DOID:2998 "
"20012"," DOID:12254",NA
"20014"," DOID:12255",NA
"20016"," DOID:12256",NA
"20018"," DOID:12257"," DOID:9553 "
"20021"," DOID:12258",NA
"20023"," DOID:12259"," DOID:1247 "
"20026"," DOID:12265"," DOID:10972 "
"20029"," DOID:12268",NA
"20031"," DOID:12269",NA
"20033"," DOID:1227"," DOID:12987 "
"20036"," DOID:12270"," DOID:5614 "
"20039"," DOID:12271"," DOID:240 "
"20042"," DOID:12273"," DOID:9835 "
"20045"," DOID:12274",NA
"20047"," DOID:12275"," DOID:4223 "
"20050"," DOID:12276"," DOID:2998 "
"20053"," DOID:1228",NA
"20055"," DOID:12282"," DOID:3875 "
"20058"," DOID:12284",NA
"20060"," DOID:12286"," DOID:2998 "
"20063"," DOID:12287"," DOID:934 "
"20066"," DOID:1229"," DOID:5419 "
"20069"," DOID:12292",NA
"20071"," DOID:12294"," DOID:3324 "
"20074"," DOID:12297"," DOID:417 "
"20077"," DOID:12298"," DOID:3121 "
"20080"," DOID:12301",NA
"20082"," DOID:12302",NA
"20084"," DOID:12304"," DOID:10123 "
"20087"," DOID:12305"," DOID:10123 "
"20090"," DOID:12306"," DOID:417 "
"20093"," DOID:12307"," DOID:11547 "
"20096"," DOID:12308"," DOID:2741 "
"20099"," DOID:12309"," DOID:3663 "
"20102"," DOID:1231",NA
"20104"," DOID:12311"," DOID:10123 "
"20107"," DOID:12318"," DOID:0060441 "
"20110"," DOID:1232",NA
"20112"," DOID:12323"," DOID:0080809 "
"20115"," DOID:12324",NA
"20117"," DOID:12325"," DOID:12326 "
"20120"," DOID:12326"," DOID:8515 "
"20123"," DOID:12328"," DOID:11801 "
"20126"," DOID:1233"," DOID:1235 "
"20129"," DOID:12332"," DOID:48 "
"20132"," DOID:12333"," DOID:48 "
"20135"," DOID:12335"," DOID:48 "
"20138"," DOID:12336"," DOID:48 "
"20141"," DOID:12337"," DOID:9742 "
"20144"," DOID:12338",NA
"20146"," DOID:12339"," DOID:5875 "
"20149"," DOID:1234"," DOID:0060043 "
"20152"," DOID:12341"," DOID:5875 "
"20155"," DOID:12342"," DOID:5875 "
"20158"," DOID:12346",NA
"20160"," DOID:12347"," DOID:2256 "
"20163"," DOID:12349"," DOID:790 "
"20166"," DOID:1235"," DOID:0060044 "
"20169"," DOID:12351"," DOID:2237 "
"20172"," DOID:12355"," DOID:1679 "
"20175"," DOID:12356",NA
"20177"," DOID:12357"," DOID:1468 "
"20180"," DOID:12358"," DOID:9739 "
"20183"," DOID:12359"," DOID:930 "
"20186"," DOID:12360"," DOID:930 "
"20189"," DOID:12361"," DOID:0060005 "
"20192"," DOID:12362"," DOID:12359 "
"20195"," DOID:12363"," DOID:930 "
"20198"," DOID:12364"," DOID:930 "
"20201"," DOID:12365"," DOID:2789 "
"20204"," DOID:12369"," DOID:1284 "
"20207"," DOID:1237"," DOID:9799 "
"20210"," DOID:12375"," DOID:552 "
"20213"," DOID:12376"," DOID:0060160 "
"20216"," DOID:12377"," DOID:231 "
"20219"," DOID:12378",NA
"20221"," DOID:12379",NA
"20223"," DOID:1238",NA
"20225"," DOID:12380",NA
"20227"," DOID:12382"," DOID:2234 "
"20230"," DOID:12384"," DOID:100 "
"20233"," DOID:12385"," DOID:0050338 "
"20236"," DOID:12386"," DOID:2789 "
"20239"," DOID:12387"," DOID:9409 "
"20242"," DOID:12388"," DOID:0081055 "
"20245"," DOID:1239",NA
"20247"," DOID:12392",NA
"20249"," DOID:12395"," DOID:12397 "
"20252"," DOID:12396",NA
"20254"," DOID:12397"," DOID:530 "
"20257"," DOID:12399"," DOID:10937 "
"20260"," DOID:1240"," DOID:2531 "
"20263"," DOID:12400"," DOID:10937 "
"20266"," DOID:12401"," DOID:10937 "
"20269"," DOID:12402"," DOID:10937 "
"20272"," DOID:12403"," DOID:8913 "
"20275"," DOID:12404",NA
"20277"," DOID:1241"," DOID:1242 "
"20280"," DOID:12417",NA
"20282"," DOID:1242"," DOID:5614 "
"20285"," DOID:12424"," DOID:50 "
"20288"," DOID:1243"," DOID:1245 "
"20291"," DOID:12445"," DOID:540 "
"20294"," DOID:12448",NA
"20296"," DOID:12449"," DOID:2355 "
"20299"," DOID:1245"," DOID:120 "
"20302"," DOID:12450"," DOID:2355 "
"20305"," DOID:12451"," DOID:620 "
"20308"," DOID:12465"," DOID:12466 "
"20311"," DOID:12466"," DOID:13543 "
"20314"," DOID:1247"," DOID:74 "
"20317"," DOID:12474"," DOID:883 "
"20320"," DOID:12475"," DOID:204 "
"20323"," DOID:1248"," DOID:4251 "
"20326"," DOID:1249",NA
"20328"," DOID:12491"," DOID:3418 "
"20331"," DOID:125"," DOID:0060114 "
"20334"," DOID:12506"," DOID:13934 "
"20337"," DOID:12508",NA
"20339"," DOID:1251"," DOID:2149 "
"20342"," DOID:12510"," DOID:326 "
"20345"," DOID:12514"," DOID:5327 "
"20348"," DOID:1252"," DOID:883 "
"20351"," DOID:12522"," DOID:841 "
"20354"," DOID:12524"," DOID:9473 "
"20357"," DOID:12525",NA
"20359"," DOID:12526"," DOID:1187 "
"20362"," DOID:12527"," DOID:9473 "
"20365"," DOID:12528"," DOID:9473 "
"20368"," DOID:12529"," DOID:9473 "
"20371"," DOID:1253",NA
"20373"," DOID:12531"," DOID:1247 "
"20376"," DOID:12537"," DOID:1123 "
"20379"," DOID:12538",NA
"20381"," DOID:12539",NA
"20383"," DOID:1254"," DOID:1255 "
"20386"," DOID:12541",NA
"20388"," DOID:12542",NA
"20390"," DOID:12543",NA
"20392"," DOID:12546"," DOID:5782 "
"20395"," DOID:12549"," DOID:934 "
"20398"," DOID:1255"," DOID:883 "
"20401"," DOID:12550"," DOID:13413 "
"20404"," DOID:12551",NA
"20406"," DOID:12554"," DOID:557 "
"20409"," DOID:12555",NA
"20411"," DOID:12556"," DOID:3021 "
"20414"," DOID:12557"," DOID:540 "
"20417"," DOID:12558"," DOID:699 "
"20420"," DOID:12559"," DOID:11476 "
"20423"," DOID:12566"," DOID:2059 "
"20426"," DOID:12568"," DOID:8927 "
"20429"," DOID:12569",NA
"20431"," DOID:1257",NA
"20433"," DOID:12570"," DOID:12571 "
"20436"," DOID:12571"," DOID:1686 "
"20439"," DOID:12573"," DOID:7997 "
"20442"," DOID:12574"," DOID:12030 "
"20445"," DOID:12577"," DOID:732 "
"20448"," DOID:12580"," DOID:225 "
"20451"," DOID:12581"," DOID:204 "
"20454"," DOID:12582",NA
"20456"," DOID:12583"," DOID:0060388 "
"20459"," DOID:12584",NA
"20461"," DOID:12594"," DOID:14766 "
"20464"," DOID:1260"," DOID:1003 "
"20467"," DOID:12603"," DOID:1037 "
"20470"," DOID:12604",NA
"20472"," DOID:12605",NA
"20474"," DOID:12608",NA
"20476"," DOID:1261",NA
"20478"," DOID:12610",NA
"20480"," DOID:12612",NA
"20482"," DOID:12633",NA
"20484"," DOID:12634",NA
"20486"," DOID:12637"," DOID:1284 "
"20489"," DOID:12638"," DOID:12639 "
"20492"," DOID:12639"," DOID:3122 "
"20495"," DOID:12641"," DOID:12642 "
"20498"," DOID:12642"," DOID:76 "
"20501"," DOID:12647",NA
"20503"," DOID:1265",NA
"20505"," DOID:12651",NA
"20507"," DOID:12657"," DOID:2889 "
"20510"," DOID:12661"," DOID:214 "
"20513"," DOID:12662"," DOID:0050292 "
"20516"," DOID:12663"," DOID:0050292 "
"20519"," DOID:12667"," DOID:540 "
"20522"," DOID:12668"," DOID:12667 "
"20525"," DOID:12670",NA
"20527"," DOID:12678"," DOID:10575 "
"20530"," DOID:12679"," DOID:557 "
"20533"," DOID:12680"," DOID:936 "
"20536"," DOID:12683"," DOID:12657 "
"20539"," DOID:12685"," DOID:2033 "
"20542"," DOID:12689"," DOID:3192 "
"20545"," DOID:1269",NA
"20547"," DOID:12694",NA
"20549"," DOID:12697"," DOID:863 "
"20552"," DOID:12698"," DOID:1923 "
"20555"," DOID:127"," DOID:0060084 "
"20558"," DOID:1270"," DOID:178 "
"20561"," DOID:12700"," DOID:0060158 "
"20564"," DOID:12702",NA
"20566"," DOID:12704"," DOID:0050950 "
"20569"," DOID:12705"," DOID:0050950 "
"20572"," DOID:12707"," DOID:1289 "
"20575"," DOID:1271"," DOID:178 "
"20578"," DOID:12710",NA
"20580"," DOID:12711"," DOID:0050133 "
"20583"," DOID:12712"," DOID:557 "
"20586"," DOID:12713",NA
"20588"," DOID:12714"," DOID:225 "
"20591"," DOID:12715",NA
"20593"," DOID:12716"," DOID:11162 "
"20596"," DOID:12718"," DOID:5731 "
"20599"," DOID:1272"," DOID:341 "
"20602"," DOID:12720"," DOID:1936 "
"20605"," DOID:12721"," DOID:2256 "
"20608"," DOID:12722",NA
"20610"," DOID:12723",NA
"20612"," DOID:12724",NA
"20614"," DOID:12727",NA
"20616"," DOID:1273"," DOID:934 "
"20619"," DOID:12731"," DOID:8886 "
"20622"," DOID:12732"," DOID:13141 "
"20625"," DOID:12733"," DOID:214 "
"20628"," DOID:12735"," DOID:229 "
"20631"," DOID:12739",NA
"20633"," DOID:1275",NA
"20635"," DOID:12750"," DOID:2113 "
"20638"," DOID:12753"," DOID:10124 "
"20641"," DOID:12756"," DOID:292 "
"20644"," DOID:12758",NA
"20646"," DOID:12759"," DOID:3479 "
"20649"," DOID:12763",NA
"20651"," DOID:12765",NA
"20653"," DOID:12773",NA
"20655"," DOID:12779",NA
"20657"," DOID:1278"," DOID:1279 "
"20660"," DOID:12782"," DOID:1570 "
"20663"," DOID:12783"," DOID:6364 "
"20666"," DOID:12784",NA
"20668"," DOID:12785"," DOID:9743 "
"20671"," DOID:1279"," DOID:5656 "
"20674"," DOID:12796",NA
"20676"," DOID:12797"," DOID:302 "
"20679"," DOID:12798"," DOID:3211 "
"20682"," DOID:12799"," DOID:12798 "
"20685"," DOID:128",NA
"20687"," DOID:12800"," DOID:12798 "
"20690"," DOID:12801"," DOID:12798 "
"20693"," DOID:12802"," DOID:12798 "
"20696"," DOID:12803"," DOID:12798 "
"20699"," DOID:12804"," DOID:12798 "
"20702"," DOID:12809"," DOID:950 "
"20705"," DOID:12819",NA
"20707"," DOID:1283"," DOID:1284 "
"20710"," DOID:12835"," DOID:331 "
"20713"," DOID:12836"," DOID:12397 "
"20716"," DOID:12837"," DOID:50 "
"20719"," DOID:12838",NA
"20721"," DOID:12839",NA
"20723"," DOID:1284"," DOID:229 "
"20726"," DOID:12840",NA
"20728"," DOID:12841"," DOID:883 "
"20731"," DOID:12842"," DOID:0060033 "
"20734"," DOID:12843",NA
"20736"," DOID:12849"," DOID:0060041 "
"20739"," DOID:1285"," DOID:5295 "
"20742"," DOID:12852",NA
"20744"," DOID:12853",NA
"20746"," DOID:12854",NA
"20748"," DOID:12857"," DOID:2965 "
"20751"," DOID:12858"," DOID:1289 "
"20754"," DOID:12859"," DOID:480 "
"20757"," DOID:12860",NA
"20759"," DOID:12863",NA
"20761"," DOID:12864",NA
"20763"," DOID:1287"," DOID:7 "
"20766"," DOID:12879",NA
"20768"," DOID:12881",NA
"20770"," DOID:12883"," DOID:4737 "
"20773"," DOID:12888",NA
"20775"," DOID:12889"," DOID:12842 "
"20778"," DOID:1289"," DOID:331 "
"20781"," DOID:12894"," DOID:417 "
"20784"," DOID:12895"," DOID:10140 "
"20787"," DOID:12897"," DOID:10854 "
"20790"," DOID:12899"," DOID:10854 "
"20793"," DOID:12900"," DOID:417 "
"20796"," DOID:12901"," DOID:10854 "
"20799"," DOID:12904"," DOID:10854 "
"20802"," DOID:12905"," DOID:10854 "
"20805"," DOID:12910",NA
"20807"," DOID:12918"," DOID:341 "
"20810"," DOID:12919"," DOID:12365 "
"20813"," DOID:12921",NA
"20815"," DOID:12922",NA
"20817"," DOID:12923",NA
"20819"," DOID:12926"," DOID:11080 "
"20822"," DOID:12927"," DOID:11080 "
"20825"," DOID:12928",NA
"20827"," DOID:12929"," DOID:0050825 "
"20830"," DOID:1293"," DOID:1294 "
"20833"," DOID:12930"," DOID:0060036 "
"20836"," DOID:12932"," DOID:397 "
"20839"," DOID:12934"," DOID:12558 "
"20842"," DOID:12935"," DOID:3978 "
"20845"," DOID:12936",NA
"20847"," DOID:1294"," DOID:1245 "
"20850"," DOID:12958"," DOID:12959 "
"20853"," DOID:12959"," DOID:530 "
"20856"," DOID:12960"," DOID:11971 "
"20859"," DOID:12961"," DOID:0080015 "
"20862"," DOID:12965"," DOID:1240 "
"20865"," DOID:12969"," DOID:3620 "
"20868"," DOID:12971"," DOID:589 "
"20871"," DOID:12972"," DOID:10619 "
"20874"," DOID:12973",NA
"20876"," DOID:12978"," DOID:12365 "
"20879"," DOID:12983",NA
"20881"," DOID:12984"," DOID:2815 "
"20884"," DOID:12985",NA
"20886"," DOID:12986"," DOID:9500 "
"20889"," DOID:12987"," DOID:615 "
"20892"," DOID:12995"," DOID:0060038 "
"20895"," DOID:12996"," DOID:9938 "
"20898"," DOID:12997"," DOID:9938 "
"20901"," DOID:130",NA
"20903"," DOID:13001"," DOID:3407 "
"20906"," DOID:13002"," DOID:225 "
"20909"," DOID:13003"," DOID:224 "
"20912"," DOID:13005"," DOID:10619 "
"20915"," DOID:1301",NA
"20917"," DOID:13014"," DOID:9368 "
"20920"," DOID:13019",NA
"20922"," DOID:13020",NA
"20924"," DOID:13021",NA
"20926"," DOID:13023",NA
"20928"," DOID:13025"," DOID:5679 "
"20931"," DOID:13026"," DOID:1563 "
"20934"," DOID:13027"," DOID:10914 "
"20937"," DOID:13031"," DOID:1529 "
"20940"," DOID:13032",NA
"20942"," DOID:13033"," DOID:1529 "
"20945"," DOID:13034"," DOID:0050338 "
"20948"," DOID:13035"," DOID:13034 "
"20951"," DOID:13036"," DOID:13034 "
"20954"," DOID:13037"," DOID:12959 "
"20957"," DOID:13038"," DOID:12959 "
"20960"," DOID:13040",NA
"20962"," DOID:13042"," DOID:6432 "
"20965"," DOID:13046"," DOID:10794 "
"20968"," DOID:13047",NA
"20970"," DOID:13049",NA
"20972"," DOID:1305",NA
"20974"," DOID:13050"," DOID:5119 "
"20977"," DOID:1306",NA
"20979"," DOID:13060"," DOID:1686 "
"20982"," DOID:13063",NA
"20984"," DOID:13068"," DOID:557 "
"20987"," DOID:1307"," DOID:1561 "
"20990"," DOID:13072"," DOID:161 "
"20993"," DOID:13074"," DOID:8913 "
"20996"," DOID:13076",NA
"20998"," DOID:13077",NA
"21000"," DOID:13078"," DOID:1563 "
"21003"," DOID:1308",NA
"21005"," DOID:13080"," DOID:417 "
"21008"," DOID:13081"," DOID:3165 "
"21011"," DOID:13087"," DOID:225 "
"21014"," DOID:13088"," DOID:2034 "
"21017"," DOID:13089"," DOID:6713 "
"21020"," DOID:13094"," DOID:8483 "
"21023"," DOID:13095"," DOID:224 "
"21026"," DOID:13096"," DOID:0050828 "
"21029"," DOID:13097"," DOID:2349 "
"21032"," DOID:13098"," DOID:8483 "
"21035"," DOID:13099"," DOID:3527 "
"21038"," DOID:13100"," DOID:6713 "
"21041"," DOID:13109"," DOID:0050623 "
"21044"," DOID:1311",NA
"21046"," DOID:13110"," DOID:0050623 "
"21049"," DOID:13112"," DOID:12397 "
"21052"," DOID:13113"," DOID:12397 "
"21055"," DOID:13117"," DOID:4123 "
"21058"," DOID:1312"," DOID:0050851 "
"21061"," DOID:13120"," DOID:13121 "
"21064"," DOID:13121"," DOID:2355 "
"21067"," DOID:13127"," DOID:6590 "
"21070"," DOID:13129"," DOID:10591 "
"21073"," DOID:1313",NA
"21075"," DOID:13133"," DOID:13129 "
"21078"," DOID:13134"," DOID:9423 "
"21081"," DOID:13135"," DOID:539 "
"21084"," DOID:13137"," DOID:0060160 "
"21087"," DOID:13138"," DOID:2921 "
"21090"," DOID:13139"," DOID:13138 "
"21093"," DOID:1314",NA
"21095"," DOID:13140"," DOID:13141 "
"21098"," DOID:13141"," DOID:3480 "
"21101"," DOID:13143"," DOID:11130 "
"21104"," DOID:13145"," DOID:13143 "
"21107"," DOID:13146"," DOID:1508 "
"21110"," DOID:13147"," DOID:11963 "
"21113"," DOID:13148"," DOID:1679 "
"21116"," DOID:13149",NA
"21118"," DOID:13157",NA
"21120"," DOID:13159"," DOID:3445 "
"21123"," DOID:13160"," DOID:518 "
"21126"," DOID:13164",NA
"21128"," DOID:13165",NA
"21130"," DOID:13166"," DOID:13564 "
"21133"," DOID:13168"," DOID:4159 "
"21136"," DOID:13169"," DOID:3856 "
"21139"," DOID:13174"," DOID:9650 "
"21142"," DOID:13175",NA
"21144"," DOID:13177",NA
"21146"," DOID:13185"," DOID:6050 "
"21149"," DOID:13186"," DOID:6050 "
"21152"," DOID:13189"," DOID:848 "
"21155"," DOID:1319"," DOID:3620 "
"21158"," DOID:13192",NA
"21160"," DOID:13194",NA
"21162"," DOID:13195"," DOID:12176 "
"21165"," DOID:13196"," DOID:12176 "
"21168"," DOID:13197"," DOID:12176 "
"21171"," DOID:13198"," DOID:5113 "
"21174"," DOID:13200"," DOID:12176 "
"21177"," DOID:13202",NA
"21179"," DOID:13206"," DOID:11132 "
"21182"," DOID:13207"," DOID:8947 "
"21185"," DOID:13208"," DOID:8947 "
"21188"," DOID:13209"," DOID:10273 "
"21191"," DOID:13211",NA
"21193"," DOID:13212",NA
"21195"," DOID:13213",NA
"21197"," DOID:13214"," DOID:2007 "
"21200"," DOID:13219",NA
"21202"," DOID:13222"," DOID:13223 "
"21205"," DOID:13223"," DOID:0060095 "
"21208"," DOID:13224",NA
"21210"," DOID:13226"," DOID:2123 "
"21213"," DOID:13227"," DOID:8501 "
"21216"," DOID:1323",NA
"21218"," DOID:13232",NA
"21220"," DOID:13238"," DOID:0050338 "
"21223"," DOID:13239"," DOID:13240 "
"21226"," DOID:1324"," DOID:0050615 "
"21229"," DOID:13240"," DOID:214 "
"21232"," DOID:13241"," DOID:865 "
"21235"," DOID:13248"," DOID:5295 "
"21238"," DOID:13249"," DOID:5295 "
"21241"," DOID:1325"," DOID:0050615 "
"21244"," DOID:13250"," DOID:77 "
"21247"," DOID:13251",NA
"21249"," DOID:13252"," DOID:341 "
"21252"," DOID:13253",NA
"21254"," DOID:13254"," DOID:5353 "
"21257"," DOID:13257",NA
"21259"," DOID:13258"," DOID:0050338 "
"21262"," DOID:13262",NA
"21264"," DOID:13268"," DOID:655 "
"21267"," DOID:13269"," DOID:3133 "
"21270"," DOID:13270"," DOID:3133 "
"21273"," DOID:13271"," DOID:13268 "
"21276"," DOID:13272"," DOID:874 "
"21279"," DOID:13273",NA
"21281"," DOID:13274",NA
"21283"," DOID:13275",NA
"21285"," DOID:13276"," DOID:874 "
"21288"," DOID:13277",NA
"21290"," DOID:13278",NA
"21292"," DOID:1328"," DOID:934 "
"21295"," DOID:13282"," DOID:404 "
"21298"," DOID:13285",NA
"21300"," DOID:13295"," DOID:1393 "
"21303"," DOID:133"," DOID:0060114 "
"21306"," DOID:13300"," DOID:8125 "
"21309"," DOID:13305",NA
"21311"," DOID:13306"," DOID:1679 "
"21314"," DOID:13307",NA
"21316"," DOID:13308",NA
"21318"," DOID:13309",NA
"21320"," DOID:13310"," DOID:8283 "
"21323"," DOID:13313"," DOID:26 "
"21326"," DOID:13315",NA
"21328"," DOID:13316"," DOID:26 "
"21331"," DOID:13317"," DOID:2978 "
"21334"," DOID:13319",NA
"21336"," DOID:1332",NA
"21338"," DOID:13326"," DOID:2475 "
"21341"," DOID:13327"," DOID:9283 "
"21344"," DOID:13328"," DOID:83 "
"21347"," DOID:13329"," DOID:1210 "
"21350"," DOID:1333",NA
"21352"," DOID:13333"," DOID:10944 "
"21355"," DOID:13335",NA
"21357"," DOID:13336"," DOID:9965 "
"21360"," DOID:13338",NA
"21362"," DOID:1334",NA
"21364"," DOID:13341"," DOID:2475 "
"21367"," DOID:13342",NA
"21369"," DOID:13343",NA
"21371"," DOID:13348"," DOID:2596 "
"21374"," DOID:1335",NA
"21376"," DOID:13350",NA
"21378"," DOID:13351"," DOID:0060044 "
"21381"," DOID:13352"," DOID:0060043 "
"21384"," DOID:13353"," DOID:9857 "
"21387"," DOID:13356"," DOID:1570 "
"21390"," DOID:13357"," DOID:2557 "
"21393"," DOID:13359"," DOID:854 "
"21396"," DOID:1336",NA
"21398"," DOID:13361",NA
"21400"," DOID:13364",NA
"21402"," DOID:13365"," DOID:8927 "
"21405"," DOID:13366"," DOID:480 "
"21408"," DOID:13368"," DOID:12179 "
"21411"," DOID:13369"," DOID:8913 "
"21414"," DOID:13371"," DOID:11256 "
"21417"," DOID:13372"," DOID:2345 "
"21420"," DOID:13374"," DOID:65 "
"21423"," DOID:13375"," DOID:525 "
"21426"," DOID:13376",NA
"21428"," DOID:13378"," DOID:1602 "
"21431"," DOID:1338"," DOID:589 "
"21434"," DOID:13380",NA
"21436"," DOID:13381"," DOID:5113 "
"21439"," DOID:13382"," DOID:2361 "
"21442"," DOID:13386"," DOID:7427 "
"21445"," DOID:13387",NA
"21447"," DOID:13389"," DOID:1294 "
"21450"," DOID:1339"," DOID:1342 "
"21453"," DOID:13397",NA
"21455"," DOID:13398",NA
"21457"," DOID:13399"," DOID:1432 "
"21460"," DOID:134"," DOID:119 "
"21463"," DOID:1340"," DOID:12449 "
"21466"," DOID:13401"," DOID:5679 "
"21469"," DOID:13402"," DOID:11335 "
"21472"," DOID:13403"," DOID:11335 "
"21475"," DOID:13404"," DOID:11335 "
"21478"," DOID:13405"," DOID:11335 "
"21481"," DOID:13406"," DOID:11335 "
"21484"," DOID:13407"," DOID:11335 "
"21487"," DOID:13408",NA
"21489"," DOID:13409"," DOID:9741 "
"21492"," DOID:1341",NA
"21494"," DOID:13413"," DOID:936 "
"21497"," DOID:13416",NA
"21499"," DOID:13417"," DOID:4090 "
"21502"," DOID:13419"," DOID:5295 "
"21505"," DOID:1342"," DOID:12449 "
"21508"," DOID:1343"," DOID:732 "
"21511"," DOID:13431"," DOID:0050338 "
